name,SDx,SDy,SDz,SR,PFD_t,PFD_i,PFD_m,PFD_r,PFD_p,FA_ti,FA_im,FA_mr,FA_rp,FA_pt,FD_ti,FD_tm,FD_tr,FD_tp,FD_im,FD_ir,FD_ip,FD_mr,FD_mp,FD_rp
A,0,0,0,33.83835,53.97720337,36.26853561,33.93144989,34.05501556,33.0434227,0.300423205,0.085168883,0.095004231,0.099446692,0.480282515,43.87066269,51.32423019,61.28367233,67.86214447,11.51674652,23.7688179,36.20182037,12.38168907,25.27056885,14.15656662
A,0,0,0,33.83835,53.97720337,36.26853561,33.93144989,34.05501556,33.0434227,0.300423205,0.085168883,0.095004231,0.099446692,0.480282515,43.87066269,51.32423019,61.28367233,67.86214447,11.51674652,23.7688179,36.20182037,12.38168907,25.27056885,14.15656662
A,0,0,0,33.83835,53.97720337,36.26853561,33.93144989,34.05501556,33.0434227,0.300423205,0.085168883,0.095004231,0.099446692,0.480282515,43.87066269,51.32423019,61.28367233,67.86214447,11.51674652,23.7688179,36.20182037,12.38168907,25.27056885,14.15656662
A,0,0,0,33.83835,53.97720337,36.26853561,33.93144989,34.05501556,33.0434227,0.300423205,0.085168883,0.095004231,0.099446692,0.480282515,43.87066269,51.32423019,61.28367233,67.86214447,11.51674652,23.7688179,36.20182037,12.38168907,25.27056885,14.15656662
A,0,0,0,33.83835,53.97720337,36.26853561,33.93144989,34.05501556,33.0434227,0.300423205,0.085168883,0.095004231,0.099446692,0.480282515,43.87066269,51.32423019,61.28367233,67.86214447,11.51674652,23.7688179,36.20182037,12.38168907,25.27056885,14.15656662
A,0,0,0,33.83835,53.97720337,36.26853561,33.93144989,34.05501556,33.0434227,0.300423205,0.085168883,0.095004231,0.099446692,0.480282515,43.87066269,51.32423019,61.28367233,67.86214447,11.51674652,23.7688179,36.20182037,12.38168907,25.27056885,14.15656662
A,0,0,0,33.8293,53.96628571,36.24365616,33.9176178,34.03937531,33.02316666,0.300160229,0.085156269,0.094979092,0.099519908,0.479963511,43.82778931,51.2856636,61.23339081,67.80084991,11.51801109,23.75982857,36.18394852,12.37148571,25.25616646,14.15400505
A,0,0,0,33.8293,53.96628571,36.24365616,33.9176178,34.03937531,33.02316666,0.300160229,0.085156269,0.094979092,0.099519908,0.479963511,43.82778931,51.2856636,61.23339081,67.80084991,11.51801109,23.75982857,36.18394852,12.37148571,25.25616646,14.15400505
A,0,0,0,33.8293,53.96628571,36.24365616,33.9176178,34.03937531,33.02316666,0.300160229,0.085156269,0.094979092,0.099519908,0.479963511,43.82778931,51.2856636,61.23339081,67.80084991,11.51801109,23.75982857,36.18394852,12.37148571,25.25616646,14.15400505
A,0,0,0,33.8293,53.96628571,36.24365616,33.9176178,34.03937531,33.02316666,0.300160229,0.085156269,0.094979092,0.099519908,0.479963511,43.82778931,51.2856636,61.23339081,67.80084991,11.51801109,23.75982857,36.18394852,12.37148571,25.25616646,14.15400505
A,0,0,0,33.8293,53.96628571,36.24365616,33.9176178,34.03937531,33.02316666,0.300160229,0.085156269,0.094979092,0.099519908,0.479963511,43.82778931,51.2856636,61.23339081,67.80084991,11.51801109,23.75982857,36.18394852,12.37148571,25.25616646,14.15400505
A,0,0,0,33.8293,53.96628571,36.24365616,33.9176178,34.03937531,33.02316666,0.300160229,0.085156269,0.094979092,0.099519908,0.479963511,43.82778931,51.2856636,61.23339081,67.80084991,11.51801109,23.75982857,36.18394852,12.37148571,25.25616646,14.15400505
A,0,0,0,33.8293,53.96628571,36.24365616,33.9176178,34.03937531,33.02316666,0.300160229,0.085156269,0.094979092,0.099519908,0.479963511,43.82778931,51.2856636,61.23339081,67.80084991,11.51801109,23.75982857,36.18394852,12.37148571,25.25616646,14.15400505
A,0,0,0,33.8293,53.96628571,36.24365616,33.9176178,34.03937531,33.02316666,0.300160229,0.085156269,0.094979092,0.099519908,0.479963511,43.82778931,51.2856636,61.23339081,67.80084991,11.51801109,23.75982857,36.18394852,12.37148571,25.25616646,14.15400505
A,0,0,0,33.8293,53.96628571,36.24365616,33.9176178,34.03937531,33.02316666,0.300160229,0.085156269,0.094979092,0.099519908,0.479963511,43.82778931,51.2856636,61.23339081,67.80084991,11.51801109,23.75982857,36.18394852,12.37148571,25.25616646,14.15400505
A,0,0,0,33.8293,53.96628571,36.24365616,33.9176178,34.03937531,33.02316666,0.300160229,0.085156269,0.094979092,0.099519908,0.479963511,43.82778931,51.2856636,61.23339081,67.80084991,11.51801109,23.75982857,36.18394852,12.37148571,25.25616646,14.15400505
A,0,0,0,33.8293,53.96628571,36.24365616,33.9176178,34.03937531,33.02316666,0.300160229,0.085156269,0.094979092,0.099519908,0.479963511,43.82778931,51.2856636,61.23339081,67.80084991,11.51801109,23.75982857,36.18394852,12.37148571,25.25616646,14.15400505
A,0,0,0,33.8293,53.96628571,36.24365616,33.9176178,34.03937531,33.02316666,0.300160229,0.085156269,0.094979092,0.099519908,0.479963511,43.82778931,51.2856636,61.23339081,67.80084991,11.51801109,23.75982857,36.18394852,12.37148571,25.25616646,14.15400505
A,0,0,0,33.8293,53.96628571,36.24365616,33.9176178,34.03937531,33.02316666,0.300160229,0.085156269,0.094979092,0.099519908,0.479963511,43.82778931,51.2856636,61.23339081,67.80084991,11.51801109,23.75982857,36.18394852,12.37148571,25.25616646,14.15400505
A,0,0,0,33.8293,53.96628571,36.24365616,33.9176178,34.03937531,33.02316666,0.300160229,0.085156269,0.094979092,0.099519908,0.479963511,43.82778931,51.2856636,61.23339081,67.80084991,11.51801109,23.75982857,36.18394852,12.37148571,25.25616646,14.15400505
A,0,0,0,33.8293,53.96628571,36.24365616,33.9176178,34.03937531,33.02316666,0.300160229,0.085156269,0.094979092,0.099519908,0.479963511,43.82778931,51.2856636,61.23339081,67.80084991,11.51801109,23.75982857,36.18394852,12.37148571,25.25616646,14.15400505
A,0,0,0,33.8293,53.96628571,36.24365616,33.9176178,34.03937531,33.02316666,0.300160229,0.085156269,0.094979092,0.099519908,0.479963511,43.82778931,51.2856636,61.23339081,67.80084991,11.51801109,23.75982857,36.18394852,12.37148571,25.25616646,14.15400505
A,0,0,0,33.8293,53.96628571,36.24365616,33.9176178,34.03937531,33.02316666,0.300160229,0.085156269,0.094979092,0.099519908,0.479963511,43.82778931,51.2856636,61.23339081,67.80084991,11.51801109,23.75982857,36.18394852,12.37148571,25.25616646,14.15400505
A,0,0,0,33.8293,53.96628571,36.24365616,33.9176178,34.03937531,33.02316666,0.300160229,0.085156269,0.094979092,0.099519908,0.479963511,43.82778931,51.2856636,61.23339081,67.80084991,11.51801109,23.75982857,36.18394852,12.37148571,25.25616646,14.15400505
A,0,0,0,33.82504,53.95975494,36.21470642,33.90388107,34.02946091,33.00689697,0.300154775,0.085143656,0.094908677,0.09957508,0.479845792,43.81912231,51.27972794,61.21256256,67.76535034,11.51811504,23.74292755,36.15515137,12.35491753,25.23167038,14.14831257
A,0,0,0,33.82504,53.95975494,36.21470642,33.90388107,34.02946091,33.00689697,0.300154775,0.085143656,0.094908677,0.09957508,0.479845792,43.81912231,51.27972794,61.21256256,67.76535034,11.51811504,23.74292755,36.15515137,12.35491753,25.23167038,14.14831257
A,0,0,0,33.82504,53.95975494,36.21470642,33.90388107,34.02946091,33.00689697,0.300154775,0.085143656,0.094908677,0.09957508,0.479845792,43.81912231,51.27972794,61.21256256,67.76535034,11.51811504,23.74292755,36.15515137,12.35491753,25.23167038,14.14831257
A,0,0,0,33.82504,53.95975494,36.21470642,33.90388107,34.02946091,33.00689697,0.300154775,0.085143656,0.094908677,0.09957508,0.479845792,43.81912231,51.27972794,61.21256256,67.76535034,11.51811504,23.74292755,36.15515137,12.35491753,25.23167038,14.14831257
A,0,0,0,33.82504,53.95975494,36.21470642,33.90388107,34.02946091,33.00689697,0.300154775,0.085143656,0.094908677,0.09957508,0.479845792,43.81912231,51.27972794,61.21256256,67.76535034,11.51811504,23.74292755,36.15515137,12.35491753,25.23167038,14.14831257
A,0,0,0,33.82504,53.95975494,36.21470642,33.90388107,34.02946091,33.00689697,0.300154775,0.085143656,0.094908677,0.09957508,0.479845792,43.81912231,51.27972794,61.21256256,67.76535034,11.51811504,23.74292755,36.15515137,12.35491753,25.23167038,14.14831257
A,0,0,0,33.849823,53.99338913,36.11130905,33.8453064,34.01128387,32.9927063,0.300570995,0.085284419,0.094712235,0.099803858,0.480404675,43.95801163,51.46595764,61.36281586,67.86885834,11.54860973,23.7205143,36.0846138,12.30258751,25.14070129,14.11547661
A,0,0,0,33.849823,53.99338913,36.11130905,33.8453064,34.01128387,32.9927063,0.300570995,0.085284419,0.094712235,0.099803858,0.480404675,43.95801163,51.46595764,61.36281586,67.86885834,11.54860973,23.7205143,36.0846138,12.30258751,25.14070129,14.11547661
A,0,0,0,33.849823,53.99338913,36.11130905,33.8453064,34.01128387,32.9927063,0.300570995,0.085284419,0.094712235,0.099803858,0.480404675,43.95801163,51.46595764,61.36281586,67.86885834,11.54860973,23.7205143,36.0846138,12.30258751,25.14070129,14.11547661
A,0,0,0,33.849823,53.99338913,36.11130905,33.8453064,34.01128387,32.9927063,0.300570995,0.085284419,0.094712235,0.099803858,0.480404675,43.95801163,51.46595764,61.36281586,67.86885834,11.54860973,23.7205143,36.0846138,12.30258751,25.14070129,14.11547661
A,0,0,0,33.849823,53.99338913,36.11130905,33.8453064,34.01128387,32.9927063,0.300570995,0.085284419,0.094712235,0.099803858,0.480404675,43.95801163,51.46595764,61.36281586,67.86885834,11.54860973,23.7205143,36.0846138,12.30258751,25.14070129,14.11547661
A,0,0,0,33.849823,53.99338913,36.11130905,33.8453064,34.01128387,32.9927063,0.300570995,0.085284419,0.094712235,0.099803858,0.480404675,43.95801163,51.46595764,61.36281586,67.86885834,11.54860973,23.7205143,36.0846138,12.30258751,25.14070129,14.11547661
A,0,0,0,33.849823,53.99338913,36.11130905,33.8453064,34.01128387,32.9927063,0.300570995,0.085284419,0.094712235,0.099803858,0.480404675,43.95801163,51.46595764,61.36281586,67.86885834,11.54860973,23.7205143,36.0846138,12.30258751,25.14070129,14.11547661
A,0,0,0,33.849823,53.99338913,36.11130905,33.8453064,34.01128387,32.9927063,0.300570995,0.085284419,0.094712235,0.099803858,0.480404675,43.95801163,51.46595764,61.36281586,67.86885834,11.54860973,23.7205143,36.0846138,12.30258751,25.14070129,14.11547661
A,0,0,0,33.849823,53.99338913,36.11130905,33.8453064,34.01128387,32.9927063,0.300570995,0.085284419,0.094712235,0.099803858,0.480404675,43.95801163,51.46595764,61.36281586,67.86885834,11.54860973,23.7205143,36.0846138,12.30258751,25.14070129,14.11547661
A,0,0,0,33.857674,54.00239944,36.04633331,33.8025322,33.98968506,32.98151016,0.300557911,0.085382327,0.09458673,0.09988638,0.480498046,43.99050903,51.52984238,61.40740204,67.89202118,11.56720924,23.71163177,36.04908752,12.27459717,25.09192657,14.09685135
A,0,0,0,33.857674,54.00239944,36.04633331,33.8025322,33.98968506,32.98151016,0.300557911,0.085382327,0.09458673,0.09988638,0.480498046,43.99050903,51.52984238,61.40740204,67.89202118,11.56720924,23.71163177,36.04908752,12.27459717,25.09192657,14.09685135
A,0,0,0,33.857674,54.00239944,36.04633331,33.8025322,33.98968506,32.98151016,0.300557911,0.085382327,0.09458673,0.09988638,0.480498046,43.99050903,51.52984238,61.40740204,67.89202118,11.56720924,23.71163177,36.04908752,12.27459717,25.09192657,14.09685135
A,0,0,0,33.857674,54.00239944,36.04633331,33.8025322,33.98968506,32.98151016,0.300557911,0.085382327,0.09458673,0.09988638,0.480498046,43.99050903,51.52984238,61.40740204,67.89202118,11.56720924,23.71163177,36.04908752,12.27459717,25.09192657,14.09685135
A,0,0,0,33.857674,54.00239944,36.04633331,33.8025322,33.98968506,32.98151016,0.300557911,0.085382327,0.09458673,0.09988638,0.480498046,43.99050903,51.52984238,61.40740204,67.89202118,11.56720924,23.71163177,36.04908752,12.27459717,25.09192657,14.09685135
name,SDx,SDy,SDz,SR,PFD_t,PFD_i,PFD_m,PFD_r,PFD_p,FA_ti,FA_im,FA_mr,FA_rp,FA_pt,FD_ti,FD_tm,FD_tr,FD_tp,FD_im,FD_ir,FD_ip,FD_mr,FD_mp,FD_rp
A,0,0,0,35.257717,59.84304047,36.12641907,33.78516388,33.94337845,33.59729767,0.321846783,0.099978387,0.107214339,0.11014279,0.563292921,48.62625122,58.41633987,69.29483032,77.10822296,12.33922958,24.73810387,37.20131302,12.54062939,25.49638367,14.1151619
A,0,0,0,35.257717,59.84304047,36.12641907,33.78516388,33.94337845,33.59729767,0.321846783,0.099978387,0.107214339,0.11014279,0.563292921,48.62625122,58.41633987,69.29483032,77.10822296,12.33922958,24.73810387,37.20131302,12.54062939,25.49638367,14.1151619
A,0,0,0,35.257717,59.84304047,36.12641907,33.78516388,33.94337845,33.59729767,0.321846783,0.099978387,0.107214339,0.11014279,0.563292921,48.62625122,58.41633987,69.29483032,77.10822296,12.33922958,24.73810387,37.20131302,12.54062939,25.49638367,14.1151619
A,0,0,0,35.257717,59.84304047,36.12641907,33.78516388,33.94337845,33.59729767,0.321846783,0.099978387,0.107214339,0.11014279,0.563292921,48.62625122,58.41633987,69.29483032,77.10822296,12.33922958,24.73810387,37.20131302,12.54062939,25.49638367,14.1151619
A,0,0,0,35.257717,59.84304047,36.12641907,33.78516388,33.94337845,33.59729767,0.321846783,0.099978387,0.107214339,0.11014279,0.563292921,48.62625122,58.41633987,69.29483032,77.10822296,12.33922958,24.73810387,37.20131302,12.54062939,25.49638367,14.1151619
A,0,0,0,35.257717,59.84304047,36.12641907,33.78516388,33.94337845,33.59729767,0.321846783,0.099978387,0.107214339,0.11014279,0.563292921,48.62625122,58.41633987,69.29483032,77.10822296,12.33922958,24.73810387,37.20131302,12.54062939,25.49638367,14.1151619
A,0,0,0,35.257717,59.84304047,36.12641907,33.78516388,33.94337845,33.59729767,0.321846783,0.099978387,0.107214339,0.11014279,0.563292921,48.62625122,58.41633987,69.29483032,77.10822296,12.33922958,24.73810387,37.20131302,12.54062939,25.49638367,14.1151619
A,0,0,0,35.257717,59.84304047,36.12641907,33.78516388,33.94337845,33.59729767,0.321846783,0.099978387,0.107214339,0.11014279,0.563292921,48.62625122,58.41633987,69.29483032,77.10822296,12.33922958,24.73810387,37.20131302,12.54062939,25.49638367,14.1151619
A,0,0,0,35.257717,59.84304047,36.12641907,33.78516388,33.94337845,33.59729767,0.321846783,0.099978387,0.107214339,0.11014279,0.563292921,48.62625122,58.41633987,69.29483032,77.10822296,12.33922958,24.73810387,37.20131302,12.54062939,25.49638367,14.1151619
A,0,0,0,35.257717,59.84304047,36.12641907,33.78516388,33.94337845,33.59729767,0.321846783,0.099978387,0.107214339,0.11014279,0.563292921,48.62625122,58.41633987,69.29483032,77.10822296,12.33922958,24.73810387,37.20131302,12.54062939,25.49638367,14.1151619
A,0,0,0,35.257717,59.84304047,36.12641907,33.78516388,33.94337845,33.59729767,0.321846783,0.099978387,0.107214339,0.11014279,0.563292921,48.62625122,58.41633987,69.29483032,77.10822296,12.33922958,24.73810387,37.20131302,12.54062939,25.49638367,14.1151619
A,0,0,0,35.25384,59.85585403,36.14092636,33.7955513,33.94530869,33.60144043,0.322041929,0.099988535,0.107315667,0.110197537,0.563684165,48.61554337,58.39995575,69.28593445,77.11470795,12.33503056,24.74131012,37.21450424,12.5486927,25.51264381,14.12009716
A,0,0,0,35.25384,59.85585403,36.14092636,33.7955513,33.94530869,33.60144043,0.322041929,0.099988535,0.107315667,0.110197537,0.563684165,48.61554337,58.39995575,69.28593445,77.11470795,12.33503056,24.74131012,37.21450424,12.5486927,25.51264381,14.12009716
A,0,0,0,35.25384,59.85585403,36.14092636,33.7955513,33.94530869,33.60144043,0.322041929,0.099988535,0.107315667,0.110197537,0.563684165,48.61554337,58.39995575,69.28593445,77.11470795,12.33503056,24.74131012,37.21450424,12.5486927,25.51264381,14.12009716
A,0,0,0,35.25384,59.85585403,36.14092636,33.7955513,33.94530869,33.60144043,0.322041929,0.099988535,0.107315667,0.110197537,0.563684165,48.61554337,58.39995575,69.28593445,77.11470795,12.33503056,24.74131012,37.21450424,12.5486927,25.51264381,14.12009716
A,0,0,0,35.25384,59.85585403,36.14092636,33.7955513,33.94530869,33.60144043,0.322041929,0.099988535,0.107315667,0.110197537,0.563684165,48.61554337,58.39995575,69.28593445,77.11470795,12.33503056,24.74131012,37.21450424,12.5486927,25.51264381,14.12009716
A,0,0,0,35.25384,59.85585403,36.14092636,33.7955513,33.94530869,33.60144043,0.322041929,0.099988535,0.107315667,0.110197537,0.563684165,48.61554337,58.39995575,69.28593445,77.11470795,12.33503056,24.74131012,37.21450424,12.5486927,25.51264381,14.12009716
A,0,0,0,35.25384,59.85585403,36.14092636,33.7955513,33.94530869,33.60144043,0.322041929,0.099988535,0.107315667,0.110197537,0.563684165,48.61554337,58.39995575,69.28593445,77.11470795,12.33503056,24.74131012,37.21450424,12.5486927,25.51264381,14.12009716
A,0,0,0,35.25384,59.85585403,36.14092636,33.7955513,33.94530869,33.60144043,0.322041929,0.099988535,0.107315667,0.110197537,0.563684165,48.61554337,58.39995575,69.28593445,77.11470795,12.33503056,24.74131012,37.21450424,12.5486927,25.51264381,14.12009716
A,0,0,0,35.25384,59.85585403,36.14092636,33.7955513,33.94530869,33.60144043,0.322041929,0.099988535,0.107315667,0.110197537,0.563684165,48.61554337,58.39995575,69.28593445,77.11470795,12.33503056,24.74131012,37.21450424,12.5486927,25.51264381,14.12009716
A,0,0,0,35.25384,59.85585403,36.14092636,33.7955513,33.94530869,33.60144043,0.322041929,0.099988535,0.107315667,0.110197537,0.563684165,48.61554337,58.39995575,69.28593445,77.11470795,12.33503056,24.74131012,37.21450424,12.5486927,25.51264381,14.12009716
A,0,0,0,35.25384,59.85585403,36.14092636,33.7955513,33.94530869,33.60144043,0.322041929,0.099988535,0.107315667,0.110197537,0.563684165,48.61554337,58.39995575,69.28593445,77.11470795,12.33503056,24.74131012,37.21450424,12.5486927,25.51264381,14.12009716
A,0,0,0,35.25384,59.85585403,36.14092636,33.7955513,33.94530869,33.60144043,0.322041929,0.099988535,0.107315667,0.110197537,0.563684165,48.61554337,58.39995575,69.28593445,77.11470795,12.33503056,24.74131012,37.21450424,12.5486927,25.51264381,14.12009716
A,0,0,0,35.25384,59.85585403,36.14092636,33.7955513,33.94530869,33.60144043,0.322041929,0.099988535,0.107315667,0.110197537,0.563684165,48.61554337,58.39995575,69.28593445,77.11470795,12.33503056,24.74131012,37.21450424,12.5486927,25.51264381,14.12009716
A,0,0,0,35.25384,59.85585403,36.14092636,33.7955513,33.94530869,33.60144043,0.322041929,0.099988535,0.107315667,0.110197537,0.563684165,48.61554337,58.39995575,69.28593445,77.11470795,12.33503056,24.74131012,37.21450424,12.5486927,25.51264381,14.12009716
A,0,0,0,35.25384,59.85585403,36.14092636,33.7955513,33.94530869,33.60144043,0.322041929,0.099988535,0.107315667,0.110197537,0.563684165,48.61554337,58.39995575,69.28593445,77.11470795,12.33503056,24.74131012,37.21450424,12.5486927,25.51264381,14.12009716
A,0,0,0,35.25384,59.85585403,36.14092636,33.7955513,33.94530869,33.60144043,0.322041929,0.099988535,0.107315667,0.110197537,0.563684165,48.61554337,58.39995575,69.28593445,77.11470795,12.33503056,24.74131012,37.21450424,12.5486927,25.51264381,14.12009716
A,0,0,0,35.25384,59.85585403,36.14092636,33.7955513,33.94530869,33.60144043,0.322041929,0.099988535,0.107315667,0.110197537,0.563684165,48.61554337,58.39995575,69.28593445,77.11470795,12.33503056,24.74131012,37.21450424,12.5486927,25.51264381,14.12009716
A,0,0,0,35.25384,59.85585403,36.14092636,33.7955513,33.94530869,33.60144043,0.322041929,0.099988535,0.107315667,0.110197537,0.563684165,48.61554337,58.39995575,69.28593445,77.11470795,12.33503056,24.74131012,37.21450424,12.5486927,25.51264381,14.12009716
A,0,0,0,35.25384,59.85585403,36.14092636,33.7955513,33.94530869,33.60144043,0.322041929,0.099988535,0.107315667,0.110197537,0.563684165,48.61554337,58.39995575,69.28593445,77.11470795,12.33503056,24.74131012,37.21450424,12.5486927,25.51264381,14.12009716
A,0,0,0,35.25384,59.85585403,36.14092636,33.7955513,33.94530869,33.60144043,0.322041929,0.099988535,0.107315667,0.110197537,0.563684165,48.61554337,58.39995575,69.28593445,77.11470795,12.33503056,24.74131012,37.21450424,12.5486927,25.51264381,14.12009716
A,0,0,0,35.25384,59.85585403,36.14092636,33.7955513,33.94530869,33.60144043,0.322041929,0.099988535,0.107315667,0.110197537,0.563684165,48.61554337,58.39995575,69.28593445,77.11470795,12.33503056,24.74131012,37.21450424,12.5486927,25.51264381,14.12009716
A,0,0,0,35.2471,59.84223175,36.15065765,33.79869843,33.94455338,33.60732269,0.322403133,0.100013614,0.107394099,0.110259853,0.564044952,48.57736206,58.34915543,69.24042511,77.08287811,12.33419991,24.74709892,37.23097229,12.55586147,25.52742195,14.12419128
A,0,0,0,35.2471,59.84223175,36.15065765,33.79869843,33.94455338,33.60732269,0.322403133,0.100013614,0.107394099,0.110259853,0.564044952,48.57736206,58.34915543,69.24042511,77.08287811,12.33419991,24.74709892,37.23097229,12.55586147,25.52742195,14.12419128
A,0,0,0,35.2471,59.84223175,36.15065765,33.79869843,33.94455338,33.60732269,0.322403133,0.100013614,0.107394099,0.110259853,0.564044952,48.57736206,58.34915543,69.24042511,77.08287811,12.33419991,24.74709892,37.23097229,12.55586147,25.52742195,14.12419128
A,0,0,0,35.2471,59.84223175,36.15065765,33.79869843,33.94455338,33.60732269,0.322403133,0.100013614,0.107394099,0.110259853,0.564044952,48.57736206,58.34915543,69.24042511,77.08287811,12.33419991,24.74709892,37.23097229,12.55586147,25.52742195,14.12419128
A,0,0,0,35.2471,59.84223175,36.15065765,33.79869843,33.94455338,33.60732269,0.322403133,0.100013614,0.107394099,0.110259853,0.564044952,48.57736206,58.34915543,69.24042511,77.08287811,12.33419991,24.74709892,37.23097229,12.55586147,25.52742195,14.12419128
A,0,0,0,35.2471,59.84223175,36.15065765,33.79869843,33.94455338,33.60732269,0.322403133,0.100013614,0.107394099,0.110259853,0.564044952,48.57736206,58.34915543,69.24042511,77.08287811,12.33419991,24.74709892,37.23097229,12.55586147,25.52742195,14.12419128
A,0,0,0,35.2471,59.84223175,36.15065765,33.79869843,33.94455338,33.60732269,0.322403133,0.100013614,0.107394099,0.110259853,0.564044952,48.57736206,58.34915543,69.24042511,77.08287811,12.33419991,24.74709892,37.23097229,12.55586147,25.52742195,14.12419128
A,0,0,0,35.2471,59.84223175,36.15065765,33.79869843,33.94455338,33.60732269,0.322403133,0.100013614,0.107394099,0.110259853,0.564044952,48.57736206,58.34915543,69.24042511,77.08287811,12.33419991,24.74709892,37.23097229,12.55586147,25.52742195,14.12419128
A,0,0,0,35.2471,59.84223175,36.15065765,33.79869843,33.94455338,33.60732269,0.322403133,0.100013614,0.107394099,0.110259853,0.564044952,48.57736206,58.34915543,69.24042511,77.08287811,12.33419991,24.74709892,37.23097229,12.55586147,25.52742195,14.12419128
A,0,0,0,35.2471,59.84223175,36.15065765,33.79869843,33.94455338,33.60732269,0.322403133,0.100013614,0.107394099,0.110259853,0.564044952,48.57736206,58.34915543,69.24042511,77.08287811,12.33419991,24.74709892,37.23097229,12.55586147,25.52742195,14.12419128
A,0,0,0,35.2471,59.84223175,36.15065765,33.79869843,33.94455338,33.60732269,0.322403133,0.100013614,0.107394099,0.110259853,0.564044952,48.57736206,58.34915543,69.24042511,77.08287811,12.33419991,24.74709892,37.23097229,12.55586147,25.52742195,14.12419128
A,0,0,0,35.2471,59.84223175,36.15065765,33.79869843,33.94455338,33.60732269,0.322403133,0.100013614,0.107394099,0.110259853,0.564044952,48.57736206,58.34915543,69.24042511,77.08287811,12.33419991,24.74709892,37.23097229,12.55586147,25.52742195,14.12419128
A,0,0,0,35.2471,59.84223175,36.15065765,33.79869843,33.94455338,33.60732269,0.322403133,0.100013614,0.107394099,0.110259853,0.564044952,48.57736206,58.34915543,69.24042511,77.08287811,12.33419991,24.74709892,37.23097229,12.55586147,25.52742195,14.12419128
A,0,0,0,35.2471,59.84223175,36.15065765,33.79869843,33.94455338,33.60732269,0.322403133,0.100013614,0.107394099,0.110259853,0.564044952,48.57736206,58.34915543,69.24042511,77.08287811,12.33419991,24.74709892,37.23097229,12.55586147,25.52742195,14.12419128
A,0,0,0,35.2471,59.84223175,36.15065765,33.79869843,33.94455338,33.60732269,0.322403133,0.100013614,0.107394099,0.110259853,0.564044952,48.57736206,58.34915543,69.24042511,77.08287811,12.33419991,24.74709892,37.23097229,12.55586147,25.52742195,14.12419128
A,0,0,0,35.2471,59.84223175,36.15065765,33.79869843,33.94455338,33.60732269,0.322403133,0.100013614,0.107394099,0.110259853,0.564044952,48.57736206,58.34915543,69.24042511,77.08287811,12.33419991,24.74709892,37.23097229,12.55586147,25.52742195,14.12419128
A,0,0,0,35.23426,59.81863785,36.1603775,33.80121613,33.93847275,33.61290741,0.322737813,0.100078657,0.107499704,0.110295057,0.564425468,48.50287628,58.26212692,69.16119385,77.02311707,12.33588886,24.75886154,37.25737,12.56698418,25.55023575,14.13102722
A,0,0,0,35.23426,59.81863785,36.1603775,33.80121613,33.93847275,33.61290741,0.322737813,0.100078657,0.107499704,0.110295057,0.564425468,48.50287628,58.26212692,69.16119385,77.02311707,12.33588886,24.75886154,37.25737,12.56698418,25.55023575,14.13102722
name,SDx,SDy,SDz,SR,PFD_t,PFD_i,PFD_m,PFD_r,PFD_p,FA_ti,FA_im,FA_mr,FA_rp,FA_pt,FD_ti,FD_tm,FD_tr,FD_tp,FD_im,FD_ir,FD_ip,FD_mr,FD_mp,FD_rp
A,0,0,0,38.504356,70.39485931,35.83357239,33.85235977,34.39454651,33.84339142,0.302877426,0.084649496,0.089238875,0.091087103,0.526048362,61.36310577,72.62454987,83.93405914,91.84255981,12.6519413,24.9109478,36.67178345,12.45565891,24.69838142,13.55554008
A,0,0,0,38.504356,70.39485931,35.83357239,33.85235977,34.39454651,33.84339142,0.302877426,0.084649496,0.089238875,0.091087103,0.526048362,61.36310577,72.62454987,83.93405914,91.84255981,12.6519413,24.9109478,36.67178345,12.45565891,24.69838142,13.55554008
A,0,0,0,38.504356,70.39485931,35.83357239,33.85235977,34.39454651,33.84339142,0.302877426,0.084649496,0.089238875,0.091087103,0.526048362,61.36310577,72.62454987,83.93405914,91.84255981,12.6519413,24.9109478,36.67178345,12.45565891,24.69838142,13.55554008
A,0,0,0,38.504356,70.39485931,35.83357239,33.85235977,34.39454651,33.84339142,0.302877426,0.084649496,0.089238875,0.091087103,0.526048362,61.36310577,72.62454987,83.93405914,91.84255981,12.6519413,24.9109478,36.67178345,12.45565891,24.69838142,13.55554008
A,0,0,0,38.504356,70.39485931,35.83357239,33.85235977,34.39454651,33.84339142,0.302877426,0.084649496,0.089238875,0.091087103,0.526048362,61.36310577,72.62454987,83.93405914,91.84255981,12.6519413,24.9109478,36.67178345,12.45565891,24.69838142,13.55554008
A,0,0,0,38.504356,70.39485931,35.83357239,33.85235977,34.39454651,33.84339142,0.302877426,0.084649496,0.089238875,0.091087103,0.526048362,61.36310577,72.62454987,83.93405914,91.84255981,12.6519413,24.9109478,36.67178345,12.45565891,24.69838142,13.55554008
A,0,0,0,38.504356,70.39485931,35.83357239,33.85235977,34.39454651,33.84339142,0.302877426,0.084649496,0.089238875,0.091087103,0.526048362,61.36310577,72.62454987,83.93405914,91.84255981,12.6519413,24.9109478,36.67178345,12.45565891,24.69838142,13.55554008
A,0,0,0,38.504356,70.39485931,35.83357239,33.85235977,34.39454651,33.84339142,0.302877426,0.084649496,0.089238875,0.091087103,0.526048362,61.36310577,72.62454987,83.93405914,91.84255981,12.6519413,24.9109478,36.67178345,12.45565891,24.69838142,13.55554008
