name,SDx,SDy,SDz,SR,PFD_t,PFD_i,PFD_m,PFD_r,PFD_p,FA_ti,FA_im,FA_mr,FA_rp,FA_pt,FD_ti,FD_tm,FD_tr,FD_tp,FD_im,FD_ir,FD_ip,FD_mr,FD_mp,FD_rp
B5,0,0,0,73.7607,94.03465271,101.2287979,94.70590973,82.07644653,49.58763123,0.111460745,0.070497282,0.066770472,0.101569176,0.201363102,26.50488091,44.6555748,74.18965912,96.48992157,22.47270393,58.268013,109.6579742,36.91047668,107.1257553,98.43746185
B6,0,0,0,73.7607,94.03465271,101.2287979,94.70590973,82.07644653,49.58763123,0.111460745,0.070497282,0.066770472,0.101569176,0.201363102,26.50488091,44.6555748,74.18965912,96.48992157,22.47270393,58.268013,109.6579742,36.91047668,107.1257553,98.43746185
B7,0,0,0,73.72613,94.02984619,101.2289581,94.70345306,82.07598114,49.68134308,0.110972039,0.070443109,0.066701643,0.101599149,0.201543629,26.49134636,44.62008286,74.16863251,96.48793793,22.45088959,58.25989914,109.6753616,36.92173767,107.1609116,98.50292206
B8,0,0,0,73.72613,94.02984619,101.2289581,94.70345306,82.07598114,49.68134308,0.110972039,0.070443109,0.066701643,0.101599149,0.201543629,26.49134636,44.62008286,74.16863251,96.48793793,22.45088959,58.25989914,109.6753616,36.92173767,107.1609116,98.50292206
B9,0,0,0,73.72613,94.02984619,101.2289581,94.70345306,82.07598114,49.68134308,0.110972039,0.070443109,0.066701643,0.101599149,0.201543629,26.49134636,44.62008286,74.16863251,96.48793793,22.45088959,58.25989914,109.6753616,36.92173767,107.1609116,98.50292206
B10,0,0,0,73.72613,94.02984619,101.2289581,94.70345306,82.07598114,49.68134308,0.110972039,0.070443109,0.066701643,0.101599149,0.201543629,26.49134636,44.62008286,74.16863251,96.48793793,22.45088959,58.25989914,109.6753616,36.92173767,107.1609116,98.50292206
B11,0,0,0,73.72613,94.02984619,101.2289581,94.70345306,82.07598114,49.68134308,0.110972039,0.070443109,0.066701643,0.101599149,0.201543629,26.49134636,44.62008286,74.16863251,96.48793793,22.45088959,58.25989914,109.6753616,36.92173767,107.1609116,98.50292206
B12,0,0,0,73.72613,94.02984619,101.2289581,94.70345306,82.07598114,49.68134308,0.110972039,0.070443109,0.066701643,0.101599149,0.201543629,26.49134636,44.62008286,74.16863251,96.48793793,22.45088959,58.25989914,109.6753616,36.92173767,107.1609116,98.50292206
B13,0,0,0,73.72613,94.02984619,101.2289581,94.70345306,82.07598114,49.68134308,0.110972039,0.070443109,0.066701643,0.101599149,0.201543629,26.49134636,44.62008286,74.16863251,96.48793793,22.45088959,58.25989914,109.6753616,36.92173767,107.1609116,98.50292206
B14,0,0,0,73.72613,94.02984619,101.2289581,94.70345306,82.07598114,49.68134308,0.110972039,0.070443109,0.066701643,0.101599149,0.201543629,26.49134636,44.62008286,74.16863251,96.48793793,22.45088959,58.25989914,109.6753616,36.92173767,107.1609116,98.50292206
B15,0,0,0,73.72613,94.02984619,101.2289581,94.70345306,82.07598114,49.68134308,0.110972039,0.070443109,0.066701643,0.101599149,0.201543629,26.49134636,44.62008286,74.16863251,96.48793793,22.45088959,58.25989914,109.6753616,36.92173767,107.1609116,98.50292206
B16,0,0,0,73.72613,94.02984619,101.2289581,94.70345306,82.07598114,49.68134308,0.110972039,0.070443109,0.066701643,0.101599149,0.201543629,26.49134636,44.62008286,74.16863251,96.48793793,22.45088959,58.25989914,109.6753616,36.92173767,107.1609116,98.50292206
B17,0,0,0,73.72613,94.02984619,101.2289581,94.70345306,82.07598114,49.68134308,0.110972039,0.070443109,0.066701643,0.101599149,0.201543629,26.49134636,44.62008286,74.16863251,96.48793793,22.45088959,58.25989914,109.6753616,36.92173767,107.1609116,98.50292206
B18,0,0,0,73.72613,94.02984619,101.2289581,94.70345306,82.07598114,49.68134308,0.110972039,0.070443109,0.066701643,0.101599149,0.201543629,26.49134636,44.62008286,74.16863251,96.48793793,22.45088959,58.25989914,109.6753616,36.92173767,107.1609116,98.50292206
B19,0,0,0,73.72613,94.02984619,101.2289581,94.70345306,82.07598114,49.68134308,0.110972039,0.070443109,0.066701643,0.101599149,0.201543629,26.49134636,44.62008286,74.16863251,96.48793793,22.45088959,58.25989914,109.6753616,36.92173767,107.1609116,98.50292206
B20,0,0,0,73.72613,94.02984619,101.2289581,94.70345306,82.07598114,49.68134308,0.110972039,0.070443109,0.066701643,0.101599149,0.201543629,26.49134636,44.62008286,74.16863251,96.48793793,22.45088959,58.25989914,109.6753616,36.92173767,107.1609116,98.50292206
B21,0,0,0,73.72613,94.02984619,101.2289581,94.70345306,82.07598114,49.68134308,0.110972039,0.070443109,0.066701643,0.101599149,0.201543629,26.49134636,44.62008286,74.16863251,96.48793793,22.45088959,58.25989914,109.6753616,36.92173767,107.1609116,98.50292206
B22,0,0,0,73.72613,94.02984619,101.2289581,94.70345306,82.07598114,49.68134308,0.110972039,0.070443109,0.066701643,0.101599149,0.201543629,26.49134636,44.62008286,74.16863251,96.48793793,22.45088959,58.25989914,109.6753616,36.92173767,107.1609116,98.50292206
B23,0,0,0,73.72613,94.02984619,101.2289581,94.70345306,82.07598114,49.68134308,0.110972039,0.070443109,0.066701643,0.101599149,0.201543629,26.49134636,44.62008286,74.16863251,96.48793793,22.45088959,58.25989914,109.6753616,36.92173767,107.1609116,98.50292206
B24,0,0,0,73.665886,94.02032471,101.2286224,94.69504547,82.07568359,49.82537842,0.11048983,0.070323601,0.066555724,0.101738922,0.201827481,26.46894073,44.53983688,74.12622833,96.47550964,22.39919472,58.25087357,109.7101593,36.95816422,107.2184753,98.60578156
B25,0,0,0,73.665886,94.02032471,101.2286224,94.69504547,82.07568359,49.82537842,0.11048983,0.070323601,0.066555724,0.101738922,0.201827481,26.46894073,44.53983688,74.12622833,96.47550964,22.39919472,58.25087357,109.7101593,36.95816422,107.2184753,98.60578156
B26,0,0,0,73.665886,94.02032471,101.2286224,94.69504547,82.07568359,49.82537842,0.11048983,0.070323601,0.066555724,0.101738922,0.201827481,26.46894073,44.53983688,74.12622833,96.47550964,22.39919472,58.25087357,109.7101593,36.95816422,107.2184753,98.60578156
B27,0,0,0,73.665886,94.02032471,101.2286224,94.69504547,82.07568359,49.82537842,0.11048983,0.070323601,0.066555724,0.101738922,0.201827481,26.46894073,44.53983688,74.12622833,96.47550964,22.39919472,58.25087357,109.7101593,36.95816422,107.2184753,98.60578156
B28,0,0,0,73.665886,94.02032471,101.2286224,94.69504547,82.07568359,49.82537842,0.11048983,0.070323601,0.066555724,0.101738922,0.201827481,26.46894073,44.53983688,74.12622833,96.47550964,22.39919472,58.25087357,109.7101593,36.95816422,107.2184753,98.60578156
B29,0,0,0,73.665886,94.02032471,101.2286224,94.69504547,82.07568359,49.82537842,0.11048983,0.070323601,0.066555724,0.101738922,0.201827481,26.46894073,44.53983688,74.12622833,96.47550964,22.39919472,58.25087357,109.7101593,36.95816422,107.2184753,98.60578156
B30,0,0,0,73.665886,94.02032471,101.2286224,94.69504547,82.07568359,49.82537842,0.11048983,0.070323601,0.066555724,0.101738922,0.201827481,26.46894073,44.53983688,74.12622833,96.47550964,22.39919472,58.25087357,109.7101593,36.95816422,107.2184753,98.60578156
B31,0,0,0,73.665886,94.02032471,101.2286224,94.69504547,82.07568359,49.82537842,0.11048983,0.070323601,0.066555724,0.101738922,0.201827481,26.46894073,44.53983688,74.12622833,96.47550964,22.39919472,58.25087357,109.7101593,36.95816422,107.2184753,98.60578156
B32,0,0,0,73.38485,93.98738861,101.2271118,94.65788269,82.07583618,50.40509415,0.109069884,0.070138432,0.065965183,0.102464065,0.204023734,26.39388275,44.22052002,73.98948669,96.54718018,22.16284943,58.20653152,109.930397,37.1243515,107.5296326,99.08668518
B33,0,0,0,73.38485,93.98738861,101.2271118,94.65788269,82.07583618,50.40509415,0.109069884,0.070138432,0.065965183,0.102464065,0.204023734,26.39388275,44.22052002,73.98948669,96.54718018,22.16284943,58.20653152,109.930397,37.1243515,107.5296326,99.08668518
B34,0,0,0,73.38485,93.98738861,101.2271118,94.65788269,82.07583618,50.40509415,0.109069884,0.070138432,0.065965183,0.102464065,0.204023734,26.39388275,44.22052002,73.98948669,96.54718018,22.16284943,58.20653152,109.930397,37.1243515,107.5296326,99.08668518
B35,0,0,0,73.23825,93.97575378,101.227562,94.63318634,82.08106995,50.58425903,0.108811125,0.070252307,0.06575416,0.102686428,0.20534423,26.36370087,44.10487747,73.94792938,96.69198608,22.05198669,58.18808365,110.074295,37.23445511,107.7413864,99.2334671
B36,0,0,0,73.23825,93.97575378,101.227562,94.63318634,82.08106995,50.58425903,0.108811125,0.070252307,0.06575416,0.102686428,0.20534423,26.36370087,44.10487747,73.94792938,96.69198608,22.05198669,58.18808365,110.074295,37.23445511,107.7413864,99.2334671
B37,0,0,0,73.23825,93.97575378,101.227562,94.63318634,82.08106995,50.58425903,0.108811125,0.070252307,0.06575416,0.102686428,0.20534423,26.36370087,44.10487747,73.94792938,96.69198608,22.05198669,58.18808365,110.074295,37.23445511,107.7413864,99.2334671
B38,0,0,0,73.03723,93.95133209,101.2269135,94.60951233,82.08800507,50.80991364,0.108932361,0.070256554,0.065502405,0.103083976,0.207491055,26.28197479,43.90065384,73.86698151,96.93961334,21.93627739,58.20090485,110.3298035,37.35596848,107.9833069,99.42904663
B39,0,0,0,73.03723,93.95133209,101.2269135,94.60951233,82.08800507,50.80991364,0.108932361,0.070256554,0.065502405,0.103083976,0.207491055,26.28197479,43.90065384,73.86698151,96.93961334,21.93627739,58.20090485,110.3298035,37.35596848,107.9833069,99.42904663
B40,0,0,0,73.03723,93.95133209,101.2269135,94.60951233,82.08800507,50.80991364,0.108932361,0.070256554,0.065502405,0.103083976,0.207491055,26.28197479,43.90065384,73.86698151,96.93961334,21.93627739,58.20090485,110.3298035,37.35596848,107.9833069,99.42904663
B41,0,0,0,73.03723,93.95133209,101.2269135,94.60951233,82.08800507,50.80991364,0.108932361,0.070256554,0.065502405,0.103083976,0.207491055,26.28197479,43.90065384,73.86698151,96.93961334,21.93627739,58.20090485,110.3298035,37.35596848,107.9833069,99.42904663
B42,0,0,0,73.03723,93.95133209,101.2269135,94.60951233,82.08800507,50.80991364,0.108932361,0.070256554,0.065502405,0.103083976,0.207491055,26.28197479,43.90065384,73.86698151,96.93961334,21.93627739,58.20090485,110.3298035,37.35596848,107.9833069,99.42904663
B43,0,0,0,73.03723,93.95133209,101.2269135,94.60951233,82.08800507,50.80991364,0.108932361,0.070256554,0.065502405,0.103083976,0.207491055,26.28197479,43.90065384,73.86698151,96.93961334,21.93627739,58.20090485,110.3298035,37.35596848,107.9833069,99.42904663
B44,0,0,0,73.03723,93.95133209,101.2269135,94.60951233,82.08800507,50.80991364,0.108932361,0.070256554,0.065502405,0.103083976,0.207491055,26.28197479,43.90065384,73.86698151,96.93961334,21.93627739,58.20090485,110.3298035,37.35596848,107.9833069,99.42904663
B45,0,0,0,73.03723,93.95133209,101.2269135,94.60951233,82.08800507,50.80991364,0.108932361,0.070256554,0.065502405,0.103083976,0.207491055,26.28197479,43.90065384,73.86698151,96.93961334,21.93627739,58.20090485,110.3298035,37.35596848,107.9833069,99.42904663
B46,0,0,0,73.03723,93.95133209,101.2269135,94.60951233,82.08800507,50.80991364,0.108932361,0.070256554,0.065502405,0.103083976,0.207491055,26.28197479,43.90065384,73.86698151,96.93961334,21.93627739,58.20090485,110.3298035,37.35596848,107.9833069,99.42904663
B47,0,0,0,73.03723,93.95133209,101.2269135,94.60951233,82.08800507,50.80991364,0.108932361,0.070256554,0.065502405,0.103083976,0.207491055,26.28197479,43.90065384,73.86698151,96.93961334,21.93627739,58.20090485,110.3298035,37.35596848,107.9833069,99.42904663
B48,0,0,0,73.03723,93.95133209,101.2269135,94.60951233,82.08800507,50.80991364,0.108932361,0.070256554,0.065502405,0.103083976,0.207491055,26.28197479,43.90065384,73.86698151,96.93961334,21.93627739,58.20090485,110.3298035,37.35596848,107.9833069,99.42904663
B49,0,0,0,73.03723,93.95133209,101.2269135,94.60951233,82.08800507,50.80991364,0.108932361,0.070256554,0.065502405,0.103083976,0.207491055,26.28197479,43.90065384,73.86698151,96.93961334,21.93627739,58.20090485,110.3298035,37.35596848,107.9833069,99.42904663
