name,SDx,SDy,SDz,SR,PFD_t,PFD_i,PFD_m,PFD_r,PFD_p,FA_ti,FA_im,FA_mr,FA_rp,FA_pt,FD_ti,FD_tm,FD_tr,FD_tp,FD_im,FD_ir,FD_ip,FD_mr,FD_mp,FD_rp
P,0,0,0,42.89943,93.59152985,56.77761078,79.25068665,45.18009186,43.41624451,0.172428399,0.153640792,0.234462634,0.106678836,0.260222822,46.65716934,23.94434738,88.7403183,93.84989166,30.90936661,44.99817276,54.20343018,75.88294983,83.99621582,16.90037155
P,0,0,0,42.883514,93.59630585,56.78850555,79.20085144,45.18653107,43.39664459,0.172699153,0.153130904,0.235054567,0.106576905,0.259926587,46.65966034,23.99207115,88.71120453,93.8273468,30.86299133,44.94378281,54.14088821,75.7831955,83.90093231,16.87893105
P,0,0,0,42.85887,93.579216,56.8108139,79.13059998,45.20605087,43.37922668,0.172734186,0.152319491,0.235207304,0.106378369,0.25964281,46.63214874,24.05993462,88.66529083,93.78606415,30.75895882,44.91152191,54.09404373,75.64853668,83.77109528,16.84251404
P,0,0,0,42.854214,93.58152771,56.82316208,79.09640503,45.23376846,43.36828613,0.17313461,0.151251599,0.235597789,0.10620252,0.259348035,46.66516495,24.11234856,88.65814209,93.7770462,30.73232269,44.85257721,54.02113724,75.56369781,83.68377686,16.80958366
P,0,0,0,42.84833,93.57733154,56.83728027,79.0692215,45.24733353,43.3483429,0.173572779,0.150082916,0.235797137,0.106032573,0.259013116,46.69488907,24.15164375,88.66347504,93.77407837,30.71306038,44.80376434,53.95291138,75.49604034,83.60787964,16.77616501
P,0,0,0,42.84137,93.57338715,56.85242462,79.04081726,45.25079346,43.32579803,0.173808351,0.148854509,0.235782593,0.105901264,0.25870645,46.72858429,24.19385338,88.66934967,93.77453613,30.68549538,44.75468445,53.89330292,75.41955566,83.52984619,16.75129318
P,0,0,0,42.82713,93.57239532,56.86100388,78.98052216,45.25344849,43.30651093,0.173866585,0.147557169,0.235795602,0.105822854,0.258509755,46.77860641,24.28282547,88.66374207,93.77097321,30.61771202,44.6854248,53.82741928,75.28305054,83.40777588,16.73339272
P,0,0,0,42.802525,93.54685974,56.88039017,78.90042114,45.2713623,43.29894638,0.173706293,0.146290123,0.235368118,0.105631381,0.258199692,46.78744507,24.38069153,88.63983154,93.74423981,30.50757599,44.64278793,53.77675247,75.13119507,83.2652359,16.70194244
P,0,0,0,42.78527,93.53792572,56.89057541,78.81630707,45.30564117,43.30495453,0.17366007,0.145095393,0.23518531,0.105500713,0.257926673,46.81310654,24.50390625,88.60196686,93.72502136,30.39081192,44.57262421,53.7173996,74.94602203,83.11209106,16.67736053
P,0,0,0,42.79216,93.54618835,56.87770462,78.72920227,45.35147476,43.31851959,0.173575878,0.144278929,0.234761342,0.105266124,0.257483721,46.87454605,24.63295555,88.62098694,93.74623108,30.30681992,44.52910995,53.66424561,74.81993103,82.99393463,16.63983727
P,0,0,0,42.934673,82.23485565,83.82070923,57.14902115,46.40416718,46.52470779,0.09746322,0.253376573,0.188624784,0.088898472,0.284515351,21.37770271,39.52975464,81.08427429,89.2695694,39.25678253,73.74536896,80.42694092,44.70838928,55.90289307,14.59332752
P,0,0,0,42.917004,82.21289825,83.78410339,57.16096878,46.40332031,46.51008987,0.097421564,0.252955139,0.188461006,0.088929348,0.284611315,21.35589027,39.46504211,81.05664825,89.23352051,39.20576859,73.72397614,80.39485931,44.73711395,55.92028809,14.5952673
P,0,0,0,42.88842,82.18658447,83.7002182,57.19464493,46.41706085,46.49251938,0.096962728,0.251941174,0.188654348,0.088974975,0.285075635,21.32080269,39.38223267,81.02449799,89.18239594,39.07329941,73.62852478,80.29232788,44.80001831,55.96802521,14.59760952
P,0,0,0,42.87705,82.19142914,83.6390686,57.22192383,46.39653015,46.46174622,0.096755639,0.25131014,0.188905269,0.08898101,0.285463035,21.30703354,39.36274338,81.06771088,89.19908905,38.99116135,73.60723114,80.25045776,44.87457275,56.02307129,14.5955267
P,0,0,0,42.87497,82.21839905,83.59661865,57.25091553,46.35033035,46.41226959,0.096640192,0.250912905,0.189338982,0.088921294,0.285831094,21.30145264,39.37619019,81.16507721,89.25930023,38.91762924,73.6305542,80.24642181,44.97173309,56.09012985,14.58251095
P,0,0,0,42.858536,82.22499847,83.54547882,57.29452133,46.32820511,46.36714172,0.096454695,0.250288218,0.189433023,0.088898472,0.286182851,21.27840614,39.34472275,81.21495819,89.2723465,38.81539917,73.62197113,80.21296692,45.06184769,56.14878082,14.57339954
P,0,0,0,42.84863,82.23799133,83.5358963,57.33682632,46.31170654,46.32596207,0.096444793,0.250091046,0.189728126,0.088929348,0.286590934,21.26762581,39.33660889,81.27559662,89.29598236,38.77968216,73.66593933,80.22607422,45.13925934,56.19771957,14.56928539
P,0,0,0,42.83523,82.27404785,83.50547791,57.39086914,46.2719574,46.26608276,0.096719228,0.249845996,0.189959332,0.088951491,0.286774516,21.25284958,39.35877228,81.37961578,89.35584259,38.67675018,73.69767761,80.22820282,45.21738434,56.2395401,14.5621624
P,0,0,0,42.828526,82.30477142,83.49472809,57.43828964,46.24067307,46.21486664,0.097058728,0.249854684,0.19011648,0.088974304,0.286839634,21.25247574,39.38036728,81.46871185,89.40974426,38.61124039,73.74311066,80.24739838,45.27669907,56.26913834,14.55781746
P,0,0,0,42.82933,82.34685516,83.49395752,57.49203873,46.22616196,46.17398834,0.097506702,0.250092983,0.190117419,0.089036666,0.287016124,21.26896286,39.4312973,81.5587616,89.47121429,38.58602524,73.78799438,80.26895142,45.31655502,56.29081726,14.56045341
P,0,0,0,42.842197,82.39865112,83.55910492,57.54361343,46.2167778,46.13775635,0.098112799,0.250848085,0.190186799,0.089142509,0.287112534,21.29397202,39.51816559,81.665802,89.55335236,38.65425873,73.91526794,80.37082672,45.33613205,56.2988205,14.56914616
P,0,0,0,42.849167,82.42946625,83.62464905,57.5821228,46.20781326,46.10493469,0.098682515,0.251497746,0.190113321,0.089228168,0.287064552,21.31497002,39.55929184,81.73281097,89.60331726,38.71120453,74.02734375,80.46289063,45.35102844,56.30290985,14.57790947
P,0,0,0,42.860138,82.44455719,83.73069,57.61006546,46.20050049,46.08186722,0.099244162,0.252314627,0.19010134,0.089327112,0.287023693,21.33022118,39.58046341,81.76412201,89.62702179,38.83005524,74.1759491,80.59272766,45.34858322,56.29688263,14.58889484
